Name,I_BSDV_AX,I_BSDV_AY,I_BSDV_AZ,I_BSDV_IX,I_BSDV_IY,I_BSDV_IZ,I_BSDV_VY,I_BSDV_VPY,I_BSDV_VZ,I_BSDV_VPZ,I_BSDV_SURFACE,I_BSDV_WEIGHT,I_BSDV_D,I_BSDV_BF,I_BSDV_TW,I_BSDV_TF,I_BSDV_RA,I_BSDV_RI,I_BSDV_S,I_BSDV_ZY,I_BSDV_ZZ,I_BSDV_WX,I_BSDV_WY,I_BSDV_WZ,I_BSDV_GAMMA,I_BSDV_IOMEGA,I_BSDV_P1_LENGTH,I_BSDV_P1_THICKNESS,I_BSDV_P2_LENGTH,I_BSDV_P2_THICKNESS,I_BSDV_P3_LENGTH,I_BSDV_P3_THICKNESS,I_BSDV_P4_LENGTH,I_BSDV_P4_THICKNESS,I_BSDV_BF2,I_BSDV_TF2,I_BSDV_DIM1,I_BSDV_DIM2,I_BSDV_DIM3,I_BSDV_ANGLE1,I_BSDV_ANGLE2,
SHSC 260x260x6,0.006,0.00312,0.00312,9.97e-05,6.405e-05,6.405e-05,0.13,0.13,0.13,0.13,1.02,461.893215,0.26,0.26,0.006,0.006,0.006,0.012,0.0,0.000569,0.000569,0.000739,0.0026,0.0026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,6.0,0.0,0.0,
SHSC 260x260x6.3,0.00626,0.003276,0.003276,0.00010475,6.635e-05,6.635e-05,0.13,0.13,0.13,0.13,1.01,481.506515,0.26,0.26,0.0063,0.0063,0.00945,0.01575,0.0,0.000591,0.000591,0.000772,0.00273,0.00273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,6.3,0.0,0.0,
SHSC 260x260x8,0.00784,0.00416,0.00416,0.00013087,8.178e-05,8.178e-05,0.13,0.13,0.13,0.13,1.01,604.08964,0.26,0.26,0.008,0.008,0.012,0.02,0.0,0.000734,0.000734,0.000955,0.003466666667,0.003466666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,8.0,0.0,0.0,
SHSC 260x260x10,0.00966,0.0052,0.0052,0.00016035,9.865e-05,9.865e-05,0.13,0.13,0.13,0.13,0.997,743.34407,0.26,0.26,0.01,0.01,0.015,0.025,0.0,0.000894,0.000894,0.001156,0.004333333333,0.004333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,10.0,0.0,0.0,
SHSC 260x260x12,0.0113,0.00624,0.00624,0.00018878,0.000112,0.000112,0.13,0.13,0.13,0.13,0.978,868.86919,0.26,0.26,0.012,0.012,0.024,0.036,0.0,0.001028,0.001028,0.001337,0.0052,0.0052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,12.0,0.0,0.0,
SHSC 260x260x12.5,0.0117,0.0065,0.0065,0.00019553,0.00011548,0.00011548,0.13,0.13,0.13,0.13,0.976,901.231135,0.26,0.26,0.0125,0.0125,0.025,0.0375,0.0,0.001063,0.001063,0.001381,0.005416666667,0.005416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,12.5,0.0,0.0,
SHSC 260x260x16,0.0145,0.00832,0.00832,0.00023986,0.00013739,0.00013739,0.13,0.13,0.13,0.13,0.958,1117.9581,0.26,0.26,0.016,0.016,0.032,0.048,0.0,0.001289,0.001289,0.001663,0.006933333333,0.006933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,260.0,16.0,0.0,0.0,
SHSC 300x300x6,0.00696,0.0036,0.0036,0.00015434,9.964e-05,9.964e-05,0.15,0.15,0.15,0.15,1.18,536.423755,0.3,0.3,0.006,0.006,0.006,0.012,0.0,0.000764,0.000764,0.000997,0.003,0.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,6.0,0.0,0.0,
SHSC 300x300x6.3,0.00726,0.00378,0.00378,0.00016218,0.00010342,0.00010342,0.15,0.15,0.15,0.15,1.17,558.97905,0.3,0.3,0.0063,0.0063,0.00945,0.01575,0.0,0.000795,0.000795,0.001042,0.00315,0.00315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,6.3,0.0,0.0,
SHSC 300x300x8,0.00912,0.0048,0.0048,0.00020312,0.00012801,0.00012801,0.15,0.15,0.15,0.15,1.17,702.15614,0.3,0.3,0.008,0.008,0.012,0.02,0.0,0.000991,0.000991,0.001293,0.004,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,8.0,0.0,0.0,
SHSC 300x300x10,0.0113,0.006,0.006,0.00024966,0.00015519,0.00015519,0.15,0.15,0.15,0.15,1.16,866.90786,0.3,0.3,0.01,0.01,0.015,0.025,0.0,0.001211,0.001211,0.001572,0.005,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,10.0,0.0,0.0,
SHSC 300x300x12,0.0132,0.0072,0.0072,0.00029514,0.00017767,0.00017767,0.15,0.15,0.15,0.15,1.14,1019.8916,0.3,0.3,0.012,0.012,0.024,0.036,0.0,0.001402,0.001402,0.001829,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,12.0,0.0,0.0,
SHSC 300x300x12.5,0.0137,0.0075,0.0075,0.00030601,0.00018348,0.00018348,0.15,0.15,0.15,0.15,1.14,1059.1182,0.3,0.3,0.0125,0.0125,0.025,0.0375,0.0,0.001451,0.001451,0.001892,0.00625,0.00625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,12.5,0.0,0.0,
SHSC 300x300x16,0.0171,0.0096,0.0096,0.00037837,0.00022076,0.00022076,0.15,0.15,0.15,0.15,1.12,1314.0911,0.3,0.3,0.016,0.016,0.032,0.048,0.0,0.001774,0.001774,0.002299,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,300.0,16.0,0.0,0.0,
SHSC 350x350x8,0.0107,0.0056,0.0056,0.00032557,0.00020681,0.00020681,0.175,0.175,0.175,0.175,1.37,825.71993,0.35,0.35,0.008,0.008,0.012,0.02,0.0,0.001366,0.001366,0.001787,0.004666666667,0.004666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,8.0,0.0,0.0,
SHSC 350x350x10,0.0133,0.007,0.007,0.00040127,0.00025189,0.00025189,0.175,0.175,0.175,0.175,1.36,1019.8916,0.35,0.35,0.01,0.01,0.015,0.025,0.0,0.001675,0.001675,0.002182,0.005833333333,0.005833333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,10.0,0.0,0.0,
SHSC 350x350x12,0.0156,0.0084,0.0084,0.00047598,0.00029054,0.00029054,0.175,0.175,0.175,0.175,1.34,1206.21795,0.35,0.35,0.012,0.012,0.024,0.036,0.0,0.001949,0.001949,0.002552,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,12.0,0.0,0.0,
SHSC 350x350x12.5,0.0162,0.00875,0.00875,0.00049393,0.00030045,0.00030045,0.175,0.175,0.175,0.175,1.34,1245.44455,0.35,0.35,0.0125,0.0125,0.025,0.0375,0.0,0.00202,0.00202,0.002642,0.007291666667,0.007291666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,12.5,0.0,0.0,
SHSC 350x350x16,0.0203,0.0112,0.0112,0.00061481,0.00036511,0.00036511,0.175,0.175,0.175,0.175,1.32,1559.25735,0.35,0.35,0.016,0.016,0.032,0.048,0.0,0.002488,0.002488,0.003238,0.009333333333,0.009333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,350.0,350.0,16.0,0.0,0.0,
SHSC 400x400x10,0.0153,0.008,0.008,0.00060431,0.00038216,0.00038216,0.2,0.2,0.2,0.2,1.56,1176.798,0.4,0.4,0.01,0.01,0.015,0.025,0.0,0.002214,0.002214,0.002892,0.006666666667,0.006666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,10.0,0.0,0.0,
SHSC 400x400x12,0.018,0.0096,0.0096,0.00071843,0.00044319,0.00044319,0.2,0.2,0.2,0.2,1.54,1382.73765,0.4,0.4,0.012,0.012,0.024,0.036,0.0,0.002587,0.002587,0.003395,0.008,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,12.0,0.0,0.0,
SHSC 400x400x12.5,0.0187,0.01,0.01,0.00074598,0.00045877,0.00045877,0.2,0.2,0.2,0.2,1.54,1441.57755,0.4,0.4,0.0125,0.0125,0.025,0.0375,0.0,0.002683,0.002683,0.003518,0.008333333333,0.008333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,12.5,0.0,0.0,
SHSC 400x400x16,0.0235,0.0128,0.0128,0.00093279,0.00056154,0.00056154,0.2,0.2,0.2,0.2,1.52,1804.4236,0.4,0.4,0.016,0.016,0.032,0.048,0.0,0.003322,0.003322,0.004336,0.010666666667,0.010666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,400.0,16.0,0.0,0.0,
SHSH 20x20x2,0.00014,8e-05,8e-05,1.22e-08,7.39e-09,7.39e-09,0.01,0.01,0.01,0.01,0.0748,10.787315,0.02,0.02,0.002,0.002,0.002,0.003,0.0,9.3e-07,9.3e-07,1.07e-06,6.6666667e-05,6.6666667e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.0,0.0,0.0,
SHSH 20x20x2.5,0.000168,0.00014,0.00014,1.41e-08,8.35e-09,8.35e-09,0.01,0.01,0.01,0.01,0.0736,12.944778,0.02,0.02,0.0025,0.0025,0.0025,0.00375,0.0,1.08e-06,1.08e-06,1.2e-06,0.000112,0.000112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,20.0,2.5,0.0,0.0,
SHSH 25x25x2,0.00018,0.0001,0.0001,2.52e-08,1.56e-08,1.56e-08,0.0125,0.0125,0.0125,0.0125,0.0948,13.8273765,0.025,0.025,0.002,0.002,0.002,0.003,0.0,1.53e-06,1.53e-06,1.81e-06,8.3333333e-05,8.3333333e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.0,0.0,0.0,
SHSH 25x25x2.5,0.000218,0.000125,0.000125,2.97e-08,1.81e-08,1.81e-08,0.0125,0.0125,0.0125,0.0125,0.0936,16.7693715,0.025,0.025,0.0025,0.0025,0.0025,0.00375,0.0,1.82e-06,1.82e-06,2.08e-06,0.000104166667,0.000104166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,2.5,0.0,0.0,
SHSH 25x25x3,0.000254,0.00015,0.00015,3.35e-08,2e-08,2e-08,0.0125,0.0125,0.0125,0.0125,0.0923,19.6133,0.025,0.025,0.003,0.003,0.003,0.0045,0.0,2.06e-06,2.06e-06,2.3e-06,0.000125,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,3.0,0.0,0.0,
SHSH 30x30x2,0.00022,0.00012,0.00012,4.53e-08,2.84e-08,2.84e-08,0.015,0.015,0.015,0.015,0.115,16.867438,0.03,0.03,0.002,0.002,0.002,0.003,0.0,2.29e-06,2.29e-06,2.75e-06,0.0001,0.0001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.0,0.0,0.0,
SHSH 30x30x2.5,0.000268,0.00015,0.00015,5.4e-08,3.33e-08,3.33e-08,0.015,0.015,0.015,0.015,0.114,20.6920315,0.03,0.03,0.0025,0.0025,0.0025,0.00375,0.0,2.74e-06,2.74e-06,3.22e-06,0.000125,0.000125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,2.5,0.0,0.0,
SHSH 30x30x3,0.000314,0.00018,0.00018,6.16e-08,3.74e-08,3.74e-08,0.015,0.015,0.015,0.015,0.112,24.2224255,0.03,0.03,0.003,0.003,0.003,0.0045,0.0,3.14e-06,3.14e-06,3.6e-06,0.00015,0.00015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,30.0,3.0,0.0,0.0,
SHSH 40x40x2.5,0.000368,0.0002,0.0002,1.36e-07,8.54e-08,8.54e-08,0.02,0.02,0.02,0.02,0.154,28.3412185,0.04,0.04,0.0025,0.0025,0.0025,0.00375,0.0,5.14e-06,5.14e-06,6.22e-06,0.000166666667,0.000166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,2.5,0.0,0.0,
SHSH 40x40x3,0.000434,0.00024,0.00024,1.57e-07,9.78e-08,9.78e-08,0.02,0.02,0.02,0.02,0.152,33.4406765,0.04,0.04,0.003,0.003,0.003,0.0045,0.0,5.97e-06,5.97e-06,7.1e-06,0.0002,0.0002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,3.0,0.0,0.0,
SHSH 40x40x3.2,0.00046,0.000256,0.000256,1.65e-07,1.02e-07,1.02e-07,0.02,0.02,0.02,0.02,0.152,35.4020065,0.04,0.04,0.0032,0.0032,0.0032,0.0048,0.0,6.28e-06,6.28e-06,7.42e-06,0.000213333333,0.000213333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,3.2,0.0,0.0,
SHSH 40x40x3.6,0.00051,0.000288,0.000288,1.81e-07,1.11e-07,1.11e-07,0.02,0.02,0.02,0.02,0.151,39.3246665,0.04,0.04,0.0036,0.0036,0.0036,0.0054,0.0,6.88e-06,6.88e-06,8.01e-06,0.00024,0.00024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,3.6,0.0,0.0,
SHSH 40x40x4,0.000559,0.00032,0.00032,1.95e-07,1.18e-07,1.18e-07,0.02,0.02,0.02,0.02,0.15,43.0511935,0.04,0.04,0.004,0.004,0.004,0.006,0.0,7.44e-06,7.44e-06,8.54e-06,0.000266666667,0.000266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,4.0,0.0,0.0,
SHSH 40x40x5,0.000673,0.000560833333,0.000560833333,2.25e-07,1.34e-07,1.34e-07,0.02,0.02,0.02,0.02,0.147,51.779112,0.04,0.04,0.005,0.005,0.005,0.0075,0.0,8.66e-06,8.66e-06,9.6e-06,0.000448666667,0.000448666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,5.0,0.0,0.0,
SHSH 50x50x2.5,0.000468,0.00025,0.00025,2.75e-07,1.75e-07,1.75e-07,0.025,0.025,0.025,0.025,0.194,36.088472,0.05,0.05,0.0025,0.0025,0.0025,0.00375,0.0,8.29e-06,8.29e-06,1.02e-05,0.000208333333,0.000208333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,2.5,0.0,0.0,
SHSH 50x50x3,0.000554,0.0003,0.0003,3.21e-07,2.02e-07,2.02e-07,0.025,0.025,0.025,0.025,0.192,42.6589275,0.05,0.05,0.003,0.003,0.003,0.0045,0.0,9.7e-06,9.7e-06,1.18e-05,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,3.0,0.0,0.0,
SHSH 50x50x3.2,0.000588,0.00032,0.00032,3.38e-07,2.12e-07,2.12e-07,0.025,0.025,0.025,0.025,0.192,45.306723,0.05,0.05,0.0032,0.0032,0.0032,0.0048,0.0,1.02e-05,1.02e-05,1.24e-05,0.000266666667,0.000266666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,3.2,0.0,0.0,
SHSH 50x50x3.6,0.000654,0.00036,0.00036,3.72e-07,2.32e-07,2.32e-07,0.025,0.025,0.025,0.025,0.191,50.406181,0.05,0.05,0.0036,0.0036,0.0036,0.0054,0.0,1.13e-05,1.13e-05,1.35e-05,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,3.6,0.0,0.0,
SHSH 50x50x4,0.000719,0.0004,0.0004,4.04e-07,2.5e-07,2.5e-07,0.025,0.025,0.025,0.025,0.19,55.309506,0.05,0.05,0.004,0.004,0.004,0.006,0.0,1.23e-05,1.23e-05,1.45e-05,0.000333333333,0.000333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,4.0,0.0,0.0,
SHSH 50x50x5,0.000873,0.0005,0.0005,4.76e-07,2.89e-07,2.89e-07,0.025,0.025,0.025,0.025,0.187,67.1755525,0.05,0.05,0.005,0.005,0.005,0.0075,0.0,1.45e-05,1.45e-05,1.67e-05,0.000416666667,0.000416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,5.0,0.0,0.0,
SHSH 50x50x6,0.00102,0.0006,0.0006,5.36e-07,3.2e-07,3.2e-07,0.025,0.025,0.025,0.025,0.185,78.3551335,0.05,0.05,0.006,0.006,0.006,0.009,0.0,1.65e-05,1.65e-05,1.84e-05,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.0,0.0,0.0,
SHSH 50x50x6.3,0.00106,0.000883333333,0.000883333333,5.52e-07,3.28e-07,3.28e-07,0.025,0.025,0.025,0.025,0.184,81.4932615,0.05,0.05,0.0063,0.0063,0.0063,0.00945,0.0,1.7e-05,1.7e-05,1.88e-05,0.000706666667,0.000706666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,6.3,0.0,0.0,
SHSH 60x60x2.5,0.000568,0.0003,0.0003,4.85e-07,3.11e-07,3.11e-07,0.03,0.03,0.03,0.03,0.234,43.737659,0.06,0.06,0.0025,0.0025,0.0025,0.00375,0.0,1.22e-05,1.22e-05,1.52e-05,0.00025,0.00025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,2.5,0.0,0.0,
SHSH 60x60x3,0.000674,0.00036,0.00036,5.69e-07,3.62e-07,3.62e-07,0.03,0.03,0.03,0.03,0.232,51.8771785,0.06,0.06,0.003,0.003,0.003,0.0045,0.0,1.43e-05,1.43e-05,1.77e-05,0.0003,0.0003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,3.0,0.0,0.0,
SHSH 60x60x3.2,0.000716,0.000384,0.000384,6.02e-07,3.82e-07,3.82e-07,0.03,0.03,0.03,0.03,0.232,55.113373,0.06,0.06,0.0032,0.0032,0.0032,0.0048,0.0,1.52e-05,1.52e-05,1.86e-05,0.00032,0.00032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,3.2,0.0,0.0,
SHSH 60x60x3.6,0.000798,0.000432,0.000432,6.65e-07,4.19e-07,4.19e-07,0.03,0.03,0.03,0.03,0.231,61.4876955,0.06,0.06,0.0036,0.0036,0.0036,0.0054,0.0,1.68e-05,1.68e-05,2.04e-05,0.00036,0.00036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,3.6,0.0,0.0,
SHSH 60x60x4,0.000879,0.00048,0.00048,7.25e-07,4.54e-07,4.54e-07,0.03,0.03,0.03,0.03,0.23,67.665885,0.06,0.06,0.004,0.004,0.004,0.006,0.0,1.83e-05,1.83e-05,2.2e-05,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,4.0,0.0,0.0,
SHSH 60x60x5,0.00107,0.0006,0.0006,8.64e-07,5.33e-07,5.33e-07,0.03,0.03,0.03,0.03,0.227,82.571993,0.06,0.06,0.005,0.005,0.005,0.0075,0.0,2.19e-05,2.19e-05,2.57e-05,0.0005,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,5.0,0.0,0.0,
SHSH 60x60x6,0.00126,0.00072,0.00072,9.86e-07,5.99e-07,5.99e-07,0.03,0.03,0.03,0.03,0.225,96.7916355,0.06,0.06,0.006,0.006,0.006,0.009,0.0,2.51e-05,2.51e-05,2.88e-05,0.0006,0.0006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,6.0,0.0,0.0,
SHSH 60x60x6.3,0.00131,0.000756,0.000756,1.02e-06,6.16e-07,6.16e-07,0.03,0.03,0.03,0.03,0.224,101.008495,0.06,0.06,0.0063,0.0063,0.0063,0.00945,0.0,2.6e-05,2.6e-05,2.96e-05,0.00063,0.00063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,6.3,0.0,0.0,
SHSH 60x60x8,0.0016,0.001333333333,0.001333333333,1.18e-06,6.97e-07,6.97e-07,0.03,0.03,0.03,0.03,0.219,122.583125,0.06,0.06,0.008,0.008,0.008,0.012,0.0,3.04e-05,3.04e-05,3.34e-05,0.001066666667,0.001066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,60.0,8.0,0.0,0.0,
SHSH 70x70x3,0.000794,0.00042,0.00042,9.22e-07,5.9e-07,5.9e-07,0.035,0.035,0.035,0.035,0.272,61.193496,0.07,0.07,0.003,0.003,0.003,0.0045,0.0,1.99e-05,1.99e-05,2.48e-05,0.00035,0.00035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,3.0,0.0,0.0,
SHSH 70x70x3.2,0.000844,0.000448,0.000448,9.76e-07,6.23e-07,6.23e-07,0.035,0.035,0.035,0.035,0.272,65.0180895,0.07,0.07,0.0032,0.0032,0.0032,0.0048,0.0,2.1e-05,2.1e-05,2.61e-05,0.000373333333,0.000373333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,3.2,0.0,0.0,
SHSH 70x70x3.6,0.000942,0.000504,0.000504,1.08e-06,6.86e-07,6.86e-07,0.035,0.035,0.035,0.035,0.271,72.56921,0.07,0.07,0.0036,0.0036,0.0036,0.0054,0.0,2.33e-05,2.33e-05,2.87e-05,0.00042,0.00042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,3.6,0.0,0.0,
SHSH 70x70x4,0.00104,0.00056,0.00056,1.18e-06,7.47e-07,7.47e-07,0.035,0.035,0.035,0.035,0.27,79.9241975,0.07,0.07,0.004,0.004,0.004,0.006,0.0,2.55e-05,2.55e-05,3.12e-05,0.000466666667,0.000466666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,4.0,0.0,0.0,
SHSH 70x70x5,0.00127,0.0007,0.0007,1.42e-06,8.85e-07,8.85e-07,0.035,0.035,0.035,0.035,0.267,97.9684335,0.07,0.07,0.005,0.005,0.005,0.0075,0.0,3.08e-05,3.08e-05,3.68e-05,0.000583333333,0.000583333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,5.0,0.0,0.0,
SHSH 70x70x6,0.0015,0.00084,0.00084,1.63e-06,1.01e-06,1.01e-06,0.035,0.035,0.035,0.035,0.265,115.71847,0.07,0.07,0.006,0.006,0.006,0.009,0.0,3.55e-05,3.55e-05,4.16e-05,0.0007,0.0007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,6.0,0.0,0.0,
SHSH 70x70x6.3,0.00156,0.000882,0.000882,1.69e-06,1.04e-06,1.04e-06,0.035,0.035,0.035,0.035,0.264,120.621795,0.07,0.07,0.0063,0.0063,0.0063,0.00945,0.0,3.69e-05,3.69e-05,4.29e-05,0.000735,0.000735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,6.3,0.0,0.0,
SHSH 70x70x8,0.00192,0.00112,0.00112,2e-06,1.2e-06,1.2e-06,0.035,0.035,0.035,0.035,0.259,147.09975,0.07,0.07,0.008,0.008,0.008,0.012,0.0,4.38e-05,4.38e-05,4.92e-05,0.000933333333,0.000933333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,70.0,8.0,0.0,0.0,
SHSH 80x80x3,0.000914,0.00048,0.00048,1.4e-06,8.98e-07,8.98e-07,0.04,0.04,0.04,0.04,0.312,70.411747,0.08,0.08,0.003,0.003,0.003,0.0045,0.0,2.63e-05,2.63e-05,3.3e-05,0.0004,0.0004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,3.0,0.0,0.0,
SHSH 80x80x3.2,0.000972,0.000512,0.000512,1.48e-06,9.5e-07,9.5e-07,0.04,0.04,0.04,0.04,0.312,74.8247395,0.08,0.08,0.0032,0.0032,0.0032,0.0048,0.0,2.79e-05,2.79e-05,3.49e-05,0.000426666667,0.000426666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,3.2,0.0,0.0,
SHSH 80x80x3.6,0.00109,0.000576,0.000576,1.64e-06,1.05e-06,1.05e-06,0.04,0.04,0.04,0.04,0.311,83.6507245,0.08,0.08,0.0036,0.0036,0.0036,0.0054,0.0,3.1e-05,3.1e-05,3.85e-05,0.00048,0.00048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,3.6,0.0,0.0,
SHSH 80x80x4,0.0012,0.00064,0.00064,1.8e-06,1.14e-06,1.14e-06,0.04,0.04,0.04,0.04,0.31,92.2805765,0.08,0.08,0.004,0.004,0.004,0.006,0.0,3.4e-05,3.4e-05,4.19e-05,0.000533333333,0.000533333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,4.0,0.0,0.0,
